,houseloc,houseage,housesize,unitprice,north_latitude,east_longitude,distance
1420,明丰花园 ,17.0, 120.78,55308,31.148640000000004,121.53199,8.518415054025343
1421,广盛苑 ,17.0, 106.61,55342,31.271443,121.472094,3.9327098129057885
1422,龙南三四村 ,25.0, 47.78,55463,31.15607,121.45525,7.227266590467218
1423,爱法新城 ,16.0, 93.75,55467,31.186045,121.542809,5.7840989258599596
1424,静安新城四区 ,21.0, 59.13,55471,31.046961,121.536087,17.967997924025408
1425,上海阳城 ,17.0, 93.67,55515,31.360211,121.439654,12.608129769974466
1426,万科魅力之城 ,15.0, 126.97,55525,31.275915,121.389946,6.491102859773671
1427,金泽苑 ,20.0, 62.13,55529,31.260727000000006,121.342365,8.06138953323602
1428,虹日小区 ,32.0, 38.71,55542,31.228027,121.509155,2.0001983042196763
1429,金殿苑 ,20.0, 138.61,55552,31.206808,121.494774,2.5559253326919307
1430,龙柏西郊公寓 ,22.0, 95.4,55556,31.256758,121.420921,3.951767324938049
1431,虹旭小区 ,29.0, 67.45,55597,31.07092,121.50183,15.399621908621874
1432,兰城小区 ,24.0, 67.44,55605,31.221663,121.514336,2.433969037270079
1433,博三小区 ,25.0, 67.44,55605,31.20107,121.50678,3.3773447366540026
1434,金汇花园四街坊 ,24.0, 98.82,55657,31.180840000000003,121.37506,7.398091938329314
1435,美岸栖庭(公寓) ,14.0, 91.62,55665,31.32757,121.49745,9.411738105040204
1436,环球翡翠湾花园(公寓) ,13.0, 97,55671,31.228027,121.509155,2.0001983042196763
1437,长风一村小区 ,39.0, 61.02,55720,31.209713,121.392258,5.084923249734847
1438,上南九村 ,26.0, 35.31,55792,31.058609000000004,121.23317,21.47609447798191
1439,临汾名城 ,12.0, 131.89,55805,31.2738,121.389389,6.380556112628657
1440,汇成五村 ,26.0, 59.1,55838,31.14312,121.43404,8.696740736368607
1441,宝虹公寓 ,21.0, 133.25,55910,31.25133,121.44827,2.490515677814485
1442,浦建小区 ,29.0, 46.13,55929,31.21222,121.49978,2.277392393576283
1443,虞泽苑 ,7.0, 85.09,55941,31.105885,121.25231200000002,17.41360947431046
1444,浦江颐城(公寓) ,5.0, 144.65,55998,31.082993,121.505684,14.272986722276103
1445,连城新苑 ,13.0, 94.61,56020,31.167204,121.455025,6.174912271399373
1446,东航明珠公寓 ,21.0, 89.25,56023,31.132147,121.577675,11.12918442043685
1447,沁秋小区 ,24.0, 58.9,56028,31.208214,121.361961,6.751859201291163
1448,保利茉莉公馆二期 ,6.0, 87.08,56041,31.138115000000006,121.38381499999998,10.259818740622704
1449,虹仙小区 ,30.0, 48.12,56110,31.205507,121.395119,5.111949264809071
1450,象屿郦庭 ,6.0, 117.57,56137,31.160003000000003,121.10394,22.169387260852393
1451,梅岭新村 ,24.0, 65.88,56163,31.329382,121.259972,15.471826263955363
1452,田林新苑 ,25.0, 70.31,56180,31.194693,121.409134,5.06135348308668
1453,馨宁公寓 ,8.0, 62.28,56198,31.31945,121.539391,9.310268731787902
1454,沪南船舶小区 ,24.0, 44.84,56200,31.195028000000004,121.705597,13.615937824242502
1455,银欣花苑(虹口) ,22.0, 117.41,56214,31.32603,121.59329,11.406148465730942
1456,中星宜川花苑 ,26.0, 69.37,56221,31.12713,121.59451,12.05876231206649
1457,临汾名城 ,15.0, 112.85,56270,31.24574,121.42923,2.957028195867074
1458,紫逸佳苑 ,13.0, 133.27,56277,31.064190000000004,121.39602,16.577565022658295
1459,宝虹公寓 ,21.0, 133.25,56286,30.984165,121.434311,23.757670727865108
1460,曹杨四村(兰花大楼) ,28.0, 70.15,56308,31.272644,121.455941,4.1792784003949475
1461,世界路117弄 ,21.0, 55.92,56331,31.248453,121.431717,2.977511189602783
1462,万科假日风景(公寓) ,17.0, 126.03,56336,31.181412,121.368614,7.6487571138811985
1463,中远两湾城 ,18.0, 133.1,56349,31.217761,121.493137,1.6268569843590366
1464,管弄五六街坊 ,33.0, 32.46,56378,31.204622,121.474945,2.48440039740738
1465,金属新村 ,24.0, 85.08,56418,31.149338,121.545479,8.784162032037528
1466,政熙路68弄 ,25.0, 70.68,56452,31.21696,121.42963,2.8593056464647684
1467,华梅花苑 ,21.0, 87.64,56482,31.160841,121.514259,7.064152143975801
1468,一品漫城(四期)(公寓) ,5.0, 83.21,56484,31.02262,121.20134,25.305124986382094
1469,长风二村风荷园 ,36.0, 43.33,56543,31.230371,121.450394,1.3633548800974895
1470,文致公寓 ,19.0, 106,56604,31.369090000000003,121.54221,13.856261323935945
1471,金梅园 ,25.0, 60.92,56632,31.239140000000006,121.401276,4.2448798502112375
1472,贝尚湾(公寓) ,7.0, 87.79,56727,31.21872,121.485734,1.3047817907322066
1473,馨宁公寓 ,8.0, 42.29,56752,31.19532,121.55554,5.730803685871663
1474,成亿家园 ,18.0, 107.13,56754,31.117621000000003,121.593469,12.78885811666894
1475,美岸栖庭(公寓) ,14.0, 91.62,56757,31.265205,121.439346,3.8824326883103835
1476,宜川一村 ,39.0, 40.5,56791,31.209408000000003,121.48114,2.0617543471382733
1477,金桥新村四街坊台儿庄小区 ,22.0, 58.08,56819,31.261536,121.594482,7.469716282231485
1478,昕泰苑 ,17.0, 135.48,56835,31.217979,121.524193,3.086828908866707
1479,恒大华城长清苑 ,19.0, 96.66,56901,31.251389,121.460045,2.1640908040085063
1480,唐城公寓 ,21.0, 184.53,56902,31.221203000000006,121.54998,4.404447627952949
1481,静安新城二区 ,21.0, 65.02,56906,31.024778,121.390915,20.313201155771225
1482,东方悦居 ,11.0, 73.45,56910,31.21548,121.36431,6.433716198552862
1483,静安新城五区 ,22.0, 82.17,56956,31.30895,121.31959,11.597338110580356
1484,同济融创玫瑰公馆 ,13.0, 64.07,56969,31.260294,121.590691,7.2240413389159785
1485,财大小区 ,25.0, 59.5,56975,31.228027,121.509155,2.0001983042196763
1486,大上海国际花园九区 ,20.0, 102.32,56979,31.19816,121.49206,3.2651674084227356
1487,齐二小区 ,24.0, 40.01,56986,31.270245000000006,121.444183,4.184321869830011
1488,吉祥苑 ,18.0, 150.86,57007,31.05074,121.77238,24.216817748160757
1489,宝钢四村 ,39.0, 28.06,57021,31.212004,121.494011,2.1007413799423365
1490,中芯花园(公寓) ,16.0, 101.65,57059,31.04346,121.46589,17.962105398764642
1491,天龙苑 ,20.0, 78.86,57064,31.178473,121.445269,5.261642596586339
1492,三泉家园 ,17.0, 91,57143,30.75413,121.34465,46.324731698389904
1493,圣鑫苑 ,13.0, 130.33,57163,31.2673,121.476684,3.535537135539972
1494,曹杨五村(金岭园) ,31.0, 43.72,57183,31.144790000000004,121.30062,12.873166858041479
1495,衡辰三林苑 ,12.0, 118,57204,31.225725,121.467163,0.6132066633069678
1496,柳博小区(博二小区) ,24.0, 59.4,57240,31.264635,121.584796,7.099252930523538
1497,天池一村 ,25.0, 54.05,57262,31.327559,121.501615,9.446889332983654
1498,大华颐和华城(公寓) ,15.0, 77.88,57268,31.189346,121.441143,4.379715037616108
1499,中星馨恒苑 ,5.0, 176.36,57270,31.309568,121.491623,7.65454596686856
1500,龙南五村 ,24.0, 54.1,57302,31.258457,121.560585,5.60237771816824
1501,和欣国际花园 ,9.0, 97.6,57378,31.181471,121.536484,5.891615634982922
1502,静安新城四区 ,22.0, 74.93,57387,31.159240000000004,121.38439,8.547965761377089
1503,上外中山大楼 ,29.0, 74.51,57442,31.276978000000003,121.47937,4.47134414185432
1504,钦州花苑 ,25.0, 114.78,57502,31.149773,121.322495,11.616400364452458
1505,金橘新苑 ,13.0, 118.12,57569,31.29216,121.4652,5.942249685405387
1506,一品漫城(三期) ,7.0, 93.73,57613,31.23993,121.31176,9.309572739680776
1507,华滨家园 ,9.0, 56.06,57617,31.29399,121.51761,6.57589723065712
1508,振宏小区 ,23.0, 65,57693,31.186222,121.410843,5.581655414770676
1509,广中扩大小区 ,30.0, 55.44,57721,31.2756,121.41788,5.39381475901151
1510,宝宸怡景园 ,10.0, 90.08,57727,31.25435,121.55452,5.113224049146875
1511,远景佳苑一期 ,19.0, 96.12,57741,31.28903,121.410118,6.705371965678321
1512,长风二村风荷园 ,36.0, 48.82,57764,31.160999999999998,121.49476,6.772895781465401
1513,临沂大楼 ,25.0, 88.27,57778,31.302099,121.542251,7.889471155720067
1514,万科朗润园 ,13.0, 91.72,57785,31.130814,121.319725,13.008482782157795
1515,五洲大厦 ,18.0, 120.81,57860,31.159090000000006,121.3995,8.073276929326301
1516,蓝色港湾(公寓) ,19.0, 86.38,57884,31.20033,121.46209,2.9787734457163104
1517,东方悦居 ,11.0, 53.55,57890,30.90527,121.45508999999998,31.24114776710545
1518,海富公寓 ,21.0, 141.65,57890,31.24876,121.57321,5.903520468797544
1519,福苑小区 ,29.0, 70.78,57926,31.15263,121.504222,7.667322028809805
1520,双阳路50弄 ,24.0, 68.93,58030,31.11737,121.37701,12.19454669014003
1521,宁锦小区 ,22.0, 40.14,58047,31.03056,121.51042,19.30412402155033
1522,田林三村 ,37.0, 61.66,58061,31.284704,121.462029,5.250618487894593
1523,临汾名城 ,13.0, 100.68,58105,31.266954,121.528458,4.666227823217087
1524,市政馨苑 ,20.0, 75.37,58114,31.228027,121.509155,2.0001983042196763
1525,东兰世茗雅苑 ,15.0, 131.6,58131,31.331684000000006,121.271248,15.110594182232685
1526,化工小区(长宁) ,34.0, 51.26,58135,31.30579,121.46551,7.245379923318663
1527,北茶园 ,22.0, 47.29,58152,31.2803,121.60302,8.756710791947084
1528,密三小区 ,38.0, 39.53,58184,31.23085,121.419403,3.129968954283908
1529,仁恒广场 ,22.0, 137.09,58210,31.28627,121.30747,10.913549224312705
1530,环球翡翠湾花园(公寓) ,13.0, 94.46,58226,31.150383,121.534701,8.426237381765333
1531,大华锦绣华城(四街区) ,9.0, 94.37,58282,31.2358,121.36677,6.150960222115652
1532,莲花公寓(闵行) ,19.0, 83.19,58301,30.89871,121.80378,36.97576724962491
1533,新长征花苑 ,22.0, 65.17,58310,31.150441,121.307645,12.21953322637108
1534,大金更小区 ,29.0, 47.15,58325,31.112833,121.240334,17.477558475810042
1535,中山大厦 ,30.0, 103.59,58404,31.204102,121.657962,10.770425495239518
1536,蓝色港湾(公寓) ,16.0, 112.96,58428,31.17105,121.7413,16.253256698919873
1537,钦州公寓 ,24.0, 69.76,58487,31.188969,121.445351,4.315062039461301
1538,凤城四村 ,33.0, 72.66,58492,31.279813,121.413709,5.860471821673365
1539,沪太家具大厦 ,20.0, 74.3,58547,31.349773,121.42929,11.734403450787228
1540,千鹤小区 ,23.0, 80.26,58560,31.217706,121.419469,3.358600599189086
1541,安源小区 ,22.0, 93.89,58580,31.24659,121.44901000000002,2.1133580691265625
1542,寿祥坊 ,23.0, 97.3,58582,31.158016,121.383934,8.657730184979835
1543,金杨二街坊 ,24.0, 58.86,58614,31.18311,121.43077,5.182249342106344
1544,龙盛佳苑 ,8.0, 48.27,58629,31.266338,121.46643799999998,3.4697447781100847
1545,控江路1455弄 ,16.0, 107.41,58654,31.276236,121.523865,5.220846973774096
1546,玉兰香苑(三期) ,12.0, 57.95,58672,31.207038,121.433403,3.241858174219144
1547,太浜巷小区 ,28.0, 40.04,58692,31.310988,121.317147,11.83042907689448
1548,金汇豪庭 ,13.0, 238.51,58698,31.31908,121.27462,14.208256890913377
1549,申通公寓 ,23.0, 86.86,58716,31.114587,121.283925,15.543095952510733
1550,新泾三村 ,33.0, 65.53,58752,31.038577000000004,121.218942,23.48062289506846
1551,飞虹路1047弄 ,36.0, 47.64,58775,31.274390000000004,121.460818,4.2832119580587955
1552,微山二村 ,35.0, 46.78,58786,31.35052,121.4335,11.754555425123915
1553,环球翡翠湾花园(公寓) ,13.0, 135.9,58794,31.205493,121.387413,5.5042587530952805
1554,大华颐和华城(公寓) ,15.0, 105.44,58802,31.280483,121.433346,5.336493983289446
1555,金鹏苑 ,22.0, 70.23,58807,31.235195,121.527527,3.066606829986091
1556,杜鹃园 ,27.0, 66.29,58833,31.228691,121.568802,5.388750251089712
1557,柳营路1025弄 ,31.0, 65.54,58896,31.262167,121.451607,3.304172220321025
1558,田林新苑 ,26.0, 70.45,58908,31.219747,121.594756,6.942486582545556
1559,虹桥衡园 ,23.0, 113.73,58912,31.317827,121.450211,8.495346564001355
1560,静安新城二区 ,21.0, 65.15,58941,31.36787,121.54735,13.82920126664792
1561,万科假日风景(公寓) ,15.0, 134,58956,31.104373,121.402379,12.783424896205023
1562,三湘世纪花城 ,17.0, 112.77,58970,31.242205,121.420998,3.2400211146841045
1563,蓝色港湾(公寓) ,15.0, 94.28,58974,31.34005,121.52013999999998,10.836509635293831
1564,虹城公寓 ,29.0, 62.4,58975,31.01493,121.40796,21.03732490022848
1565,佳安公寓 ,19.0, 167.37,59031,31.199665000000003,121.480743,2.9826246251447617
1566,虹储小区 ,33.0, 56.74,59042,31.115341,121.243918,17.166138632492164
1567,建新小区 ,32.0, 42.33,59060,31.154165000000006,121.37886,9.126957897524745
1568,嘉富利大厦 ,16.0, 111.58,59061,31.315746,121.47702,8.185222031066537
1569,嘉秀新苑 ,14.0, 57.56,59069,31.226976,121.463737,0.6911255115861814
1570,龙南七村 ,25.0, 62.25,59117,31.13988,121.15389,20.230021176706146
1571,新梅莘苑 ,14.0, 92.18,59124,31.257175,121.380547,5.926465173229933
1572,中环国际公寓(二期) ,4.0, 67.48,59129,31.200062,121.484612,2.9803028191701237
1573,怡佳苑 ,24.0, 65.59,59156,31.354940000000006,121.36563,13.45705671970548
1574,静安新城五区 ,22.0, 47.15,59173,31.32389,121.62806,12.537287419820059
1575,青云路650弄 ,33.0, 51.53,59189,31.094042,121.373741,14.29919678149036
1576,仁恒西郊花园 ,4.0, 223,59193,31.20638,121.48507,2.3952018184837693
1577,愉景华庭 ,14.0, 123.3,59206,31.076866,121.496849,14.804555105027696
1578,万科假日风景(公寓) ,13.0, 139.48,59220,31.240039000000003,121.413054,3.609804836093902
1579,恒大华城东林苑 ,17.0, 79.36,59224,31.250326,121.506024,2.6249877366151964
1580,博学家园 ,9.0, 78.51,59229,31.130814,121.319725,13.008482782157795
1581,申泉小区 ,30.0, 54.86,59242,31.14488,121.51921000000002,8.608577662313253
1582,金鹏花园 ,21.0, 61.61,59244,31.19235,121.55166,5.731504106494907
1583,大华颐和华城(公寓) ,15.0, 92.82,59255,31.179990000000004,121.4477,5.080533102225872
1584,上南五村 ,32.0, 57.38,59255,31.189659,121.44758600000002,4.206139331359817
1585,永和家园 ,12.0, 110.87,59259,31.295252,121.153702,19.30308720548799
1586,国地公寓 ,15.0, 108,59260,31.2256,121.44082,1.96608360586929
1587,玉田大楼 ,23.0, 115.59,59262,31.18079,121.56213,6.915824718076856
1588,文化名园 ,17.0, 64.57,59316,31.100473,121.410736,12.997820132680621
1589,毕加索小镇(二期)(公寓) ,8.0, 89.17,59325,31.115540000000006,121.42719,11.35815680234779
1590,华云大楼 ,27.0, 67.25,59331,31.09517,121.3947,13.761250195510474
1591,金旋小区 ,24.0, 50.55,59348,31.18358,121.53564,5.701545386939806
1592,梅六小区 ,25.0, 58.92,59403,31.263903000000006,121.497025,3.458319333075845
1593,三花现代城(一期丹桂苑) ,8.0, 58.73,59425,31.25713,121.32829,8.707036297577135
1594,钦州公寓 ,24.0, 50.42,59501,31.337921,121.443779,10.458386726752995
1595,洋泾花园城 ,21.0, 128.49,59538,31.008000000000003,121.39903,21.78660792763458
1596,东方悦居 ,11.0, 48.65,59610,31.16418,121.50497,6.602051327870582
1597,紫薇园 ,26.0, 62.07,59611,31.05592,121.80108,25.05598424530688
1598,茅台路250弄 ,31.0, 52,59616,31.210276,121.399696,4.675210774888518
1599,光复新苑 ,24.0, 90.52,59656,31.373490000000004,121.22704,19.674604315610026
1600,长峰大厦 ,22.0, 116.53,59728,31.266048,121.386253,6.069650809414995
1601,保利茉莉公馆一期 ,6.0, 83.66,59766,31.148275,121.579605,9.916011298572187
1602,三花现代城(二期香梅苑) ,10.0, 88.67,59773,31.33277,121.43614,10.05626711653153
1603,龙南三四村 ,25.0, 40.15,59776,30.908627000000006,121.462478,30.907019123974607
1604,田林十四村 ,31.0, 73.5,59864,31.224047,121.416634,3.345448363060592
1605,大西小区 ,43.0, 45.56,59921,31.23142,121.47749,0.20161904215057389
1606,华光花园 ,23.0, 104.77,59941,31.193240000000007,121.42771,4.455270550170997
1607,乐怡苑(普陀) ,29.0, 60.06,59941,31.243254,121.432228,2.6932401650058284
1608,凌高小区 ,24.0, 71.21,59964,31.245844,121.30603,9.704515765154909
1609,延吉四村 ,34.0, 34.35,59971,31.261438,121.34291100000002,8.057272762855112
1610,锦三角花园(公寓) ,20.0, 202.1,59971,31.228329,121.56295,5.056682684067851
1611,龙博公寓 ,10.0, 81.7,59976,31.179079,121.458107,5.021938667480851
1612,东方公寓(虹口) ,23.0, 48,60000,31.22826,121.44064,1.9312704911575584
1613,法华镇路878弄 ,32.0, 35,60000,31.161119,121.430354,7.116122934616041
1614,曹杨六村(沙溪园) ,33.0, 53.29,60049,31.13306,121.42308,9.799314061552176
1615,东苑利景花苑 ,17.0, 106.46,60117,31.114338,121.389847,12.146315266929191
1616,上海春城 ,19.0, 197.9,60132,31.337020000000006,121.47337,10.226210824879612
1617,东明苑 ,21.0, 78.1,60180,31.204405,121.470557,2.5140951778780796
1618,莱茵半岛 ,17.0, 193.74,60184,31.32757,121.49745,9.411738105040204
1619,狮城花苑 ,24.0, 43.19,60200,31.098034,121.391151,13.57131500504546
1620,新浦江城(江栀路350弄) ,9.0, 89.69,60208,31.195390000000003,121.51348,4.042793011181047
1621,南星小区 ,35.0, 66,60304,31.22603,121.56052,4.932570494973963
1622,淞虹苑 ,22.0, 74.59,60330,31.01021,121.43147,21.288212703807353
1623,白玉新村 ,22.0, 55.49,60372,31.203863,121.484978,2.6282900650535823
1624,上海星河湾 ,4.0, 240,60417,31.090173,121.408194,13.988475996612497
1625,长宁支路322号 ,34.0, 55.94,60422,31.22331,121.423119,2.998466648977367
1626,柳博小区(博二小区) ,24.0, 42.18,60456,31.264635,121.584796,7.099252930523538
1627,一品漫城(四期)(公寓) ,5.0, 91.79,60465,31.153538,121.453499,7.482838504867113
1628,园南二村 ,26.0, 84.27,60520,31.274961,121.521194,5.035918695408445
1629,秀枫翠谷 ,25.0, 95,60527,31.158159,121.364998,9.330114709341638
1630,三宝花苑 ,22.0, 97.37,60594,31.29085,121.42735,6.382228453552568
1631,盛源公寓 ,16.0, 100.3,60619,30.93982,121.46118,27.91516666128628
1632,阳光花城 ,10.0, 115.46,60628,31.2084,121.62673,8.943115938629582
1633,龙吴路13弄 ,30.0, 44.53,60634,31.21393,121.51528,2.8254347222826808
1634,浦建小区 ,27.0, 39.58,60637,31.373490000000004,121.24269,19.045730492666912
1635,栖山小区 ,30.0, 54.08,60651,30.93982,121.46118,27.91516666128628
1636,愉景华庭 ,14.0, 148.26,60705,31.190695,121.385155,6.358221116006816
1637,阳城花园 ,17.0, 87.28,60725,31.215187,121.395859,4.707180744071281
1638,皇朝新城 ,17.0, 134.97,60755,31.08009,121.41838,14.786979214715547
1639,上海豪园 ,17.0, 141.98,60784,31.053942,121.537941,17.333119223274437
1640,万科假日风景(公寓) ,16.0, 91.8,60785,31.104373,121.402379,12.783424896205023
1641,番禺大厦 ,20.0, 70.73,60795,31.29948,121.46812,6.631627344672376
1642,凤城五村 ,32.0, 55.89,60834,31.146485,121.340861,11.086500732531562
1643,世和园 ,16.0, 53.88,60877,31.229696,121.529114,3.1246897282724393
1644,龙呈家园 ,23.0, 98.5,60914,31.146666,121.524742,8.545869006906837
1645,锦博苑 ,12.0, 55.81,60921,31.286217,121.425591,6.02691726156469
1646,三佳花苑 ,25.0, 65.65,60930,31.193340000000006,121.441513,4.027416166207408
1647,生安花苑 ,18.0, 205.07,60955,31.173634000000003,121.26613600000002,13.061494030069065
1648,桂巷新村 ,36.0, 29.03,60972,31.227127000000007,121.509697,2.0427742324509706
1649,金凤大厦 ,23.0, 134.48,60976,31.206363,121.408641,4.402295043492133
1650,万科假日风景(公寓) ,16.0, 91.8,61003,31.188540000000003,121.63641,10.079449127338524
1651,曹家巷小区 ,23.0, 75.39,61017,31.28412,121.42606,5.836340072972615
1652,达安大厦 ,27.0, 144.19,61031,31.233318,121.428578,2.6208272206802743
1653,虹桥中园 ,13.0, 122.71,61120,31.076628000000003,121.407013,15.261522543501451
1654,玉佛城 ,18.0, 139.03,61138,31.157913,121.377434,8.89092480609039
1655,唐山路1280弄 ,27.0, 31.4,61147,31.214573,121.43763,2.590174353359282
1656,上南花苑(三期) ,19.0, 142.19,61186,31.201723,121.556208,5.424225738912869
1657,蓝高小区 ,28.0, 42.43,61278,31.38312,121.42981,14.86962381236711
1658,陆家嘴新景园 ,17.0, 143.61,61278,30.99299,121.43663,22.90175075791518
1659,恒大华城天地苑 ,18.0, 88.11,61288,31.167482,121.276581,12.791588732593029
1660,芙蓉小区 ,35.0, 65.1,61291,31.201723,121.556208,5.424225738912869
1661,中华新路485弄 ,26.0, 78.31,61295,31.09446,121.37894,14.14593701730833
1662,泰成花苑 ,20.0, 122.36,61295,31.01919,121.40698,20.64547006406291
1663,由由新邸 ,16.0, 97.88,61300,31.382429,121.495216,14.633925268510676
1664,嘉骏花苑 ,17.0, 82.32,61346,31.171438,121.444385,5.920848985186601
1665,文化名园 ,16.0, 62.43,61349,31.02112,121.40776,20.45515675824189
1666,虹口玫瑰苑 ,19.0, 114.09,61356,31.267286,121.683955,12.460618828936967
1667,新顺小区 ,36.0, 37.97,61365,31.179079,121.458107,5.021938667480851
1668,市政馨苑 ,20.0, 74.93,61391,31.238911,121.460526,1.1267969427271696
1669,密云路250弄 ,32.0, 55.36,61417,31.40418,121.34885,18.142339259492434
1670,冠浦花园 ,25.0, 152.13,61461,31.17018,121.54895,7.185440303092714
1671,万科假日风景(公寓) ,16.0, 92.01,61516,31.242205,121.420998,3.2400211146841045
1672,紫薇园 ,26.0, 107.27,61527,31.213184,121.496865,2.1013075519734716
1673,三花现代城(三期金兰苑) ,5.0, 90.2,61530,31.313692,121.313489,12.158012682312986
1674,花木苑 ,18.0, 146.21,61556,31.20424,121.62632,9.023731578549953
1675,新世纪花苑(三期)(浦东) ,18.0, 102,61569,31.306175,121.432213,7.650990795220737
1676,三兴苑 ,15.0, 50.31,61618,31.179718,121.367004,7.821560179055925
1677,三花现代城(二期香梅苑) ,10.0, 90.88,61620,31.104373,121.402379,12.783424896205023
1678,徐汇新城(公寓) ,14.0, 113.6,61620,31.02575,121.65798,22.27003673714481
1679,威宁小区 ,27.0, 55.16,61639,31.208685,121.385097,5.4995242344251
1680,中阳小区 ,25.0, 32.75,61680,31.21413,121.41857,3.5446065446561414
1681,丹江新苑 ,16.0, 103.72,61705,31.2041,121.443428,3.0856599631466803
1682,万科假日风景(公寓) ,15.0, 91.54,61722,31.160906,121.529228,7.377836231211001
1683,文兰小区 ,27.0, 66.1,61725,31.148647,121.351196,10.535205723147488
1684,虹林新苑 ,18.0, 119.87,61734,31.235886,121.548767,4.275360465690927
1685,逸翠公馆 ,8.0, 103.58,61788,31.182,121.51166,5.119471917669109
1686,同济融创玫瑰公馆 ,13.0, 78.46,61815,31.108561,121.408951,12.284544182304835
1687,东陆新村五街坊 ,16.0, 71,61831,31.25713,121.32784,8.731558887485622
1688,三湘世纪花城三期 ,16.0, 134.22,61839,31.23185,121.50246,1.609699788316262
1689,中芯花园(公寓) ,16.0, 101.86,61850,31.18035,121.37377,7.48464100623008
1690,静安恬园 ,17.0, 137.25,61858,31.235290000000006,121.43471,2.3036796347689994
1691,鹏欣家园 ,21.0, 91.45,61892,31.197544,121.5258,4.315301509821897
1692,万科假日风景(公寓) ,13.0, 138.86,61933,31.236649,121.371582,5.885278223430134
1693,武宁小城 ,22.0, 48.27,61944,31.266984000000004,121.525287,4.55091441913397
1694,恒大华城东林苑 ,17.0, 68.77,61946,31.174772,121.56031000000002,7.255924343010942
1695,万泰花园 ,22.0, 47.6,61975,31.232878000000003,121.408028,3.7850616809641586
1696,赤峰小区 ,31.0, 64.54,61978,31.313724,121.520347,8.40952182112854
1697,久耕小区 ,31.0, 70.99,61981,31.290237,121.194031,16.974138828652016
1698,蔚蓝城市花园 ,15.0, 95.14,62014,31.139968,121.497075,8.7872450551427
1699,九歌茗园 ,15.0, 100.38,62065,31.22069,121.48200000000001,1.0385978329797925
1700,虹桥中山广场 ,21.0, 143.25,62130,31.196457,121.432121,4.057466771514212
1701,金燕家苑 ,17.0, 86.91,62134,31.208333000000003,121.476922,2.133078074546989
1702,冠都公寓 ,20.0, 111.05,62135,31.265753000000004,121.477547,3.3894589043873595
1703,万科假日风景(公寓) ,17.0, 135.18,62140,31.289162,121.526306,6.363920984972868
1704,新虹桥雅苑 ,7.0, 60.34,62148,31.117621000000003,121.593469,12.78885811666894
1705,三花现代城(三期金兰苑) ,6.0, 89.89,62299,31.27751,121.55602,6.485319502281362
1706,新亚公寓 ,29.0, 48.43,62359,31.208417,121.552961,4.958940191707553
1707,国顺路300弄 ,34.0, 50.96,62402,31.31844,121.63312,12.377969849922836
1708,中山北路805弄 ,30.0, 49.66,62425,31.00321,121.41968,22.04077710295224
1709,丰三小区 ,25.0, 68.03,62473,31.254915000000004,121.338516,8.087474582658013
1710,武宁小城 ,22.0, 92.03,62480,31.219,121.47527,1.1052011065849099
1711,绿城玉兰花园(一期) ,6.0, 231.89,62530,31.22356,121.49838,1.5250544323901936
1712,中远两湾城 ,17.0, 111.94,62534,31.327016,121.254216,15.596190305337403
1713,花苑茶花园 ,26.0, 59.16,62543,31.31908,121.27462,14.208256890913377
1714,日晖二村 ,39.0, 40.76,62562,30.86879,121.85928,41.07628251458238
1715,华一新城 ,18.0, 79.9,62579,31.15623,121.39751,8.366467140928288
1716,连城苑 ,17.0, 124.55,62626,31.15726,121.45297,7.135349227761303
1717,绿洲紫荆花园 ,17.0, 119.56,62731,31.131624,121.574158,11.067400004311008
1718,日月星辰 ,19.0, 96.42,62747,31.131624,121.574158,11.067400004311008
1719,锦博苑 ,12.0, 79.52,62752,31.19001,121.53263,5.114479493805197
1720,申地公寓 ,20.0, 85.22,62779,31.21875,121.43086,2.721447536224313
1721,同心路125弄 ,26.0, 37.4,62835,31.107015000000004,121.385159,12.897699813370508
1722,衡辰三林苑 ,12.0, 95.16,62842,31.094505,121.49398,13.103417708286523
1723,虹康景博苑 ,17.0, 140.01,62853,31.262291,121.589021,7.215706039021246
1724,金龙花苑玫瑰园 ,24.0, 49.31,62868,31.279769,121.609601,9.04653917352393
1725,虹光公寓 ,18.0, 127.22,62884,31.264032,121.573601,6.511015230225981
1726,芷江中路493弄 ,27.0, 44.5,62922,31.259029,121.469078,2.7551314817773216
1727,青云路702号 ,34.0, 43.68,62958,31.174177,121.484912,5.440514914842157
1728,锦绣苑 ,19.0, 130.21,62976,31.191974,121.536277,5.114000999775813
1729,仙霞别墅 ,28.0, 52.4,62978,31.257890000000003,121.53018,4.129866416006548
1730,曲阳路594号 ,31.0, 33.82,62981,31.34221,121.44899,10.820999057019097
1731,绿地公寓(长宁) ,16.0, 128.52,63026,31.2495,121.44223,2.5829201839363773
1732,安顺小区 ,27.0, 72.1,63107,31.200193,121.410736,4.647163044144464
1733,中环和乐苑 ,5.0, 66.55,63111,31.211844,121.487597,1.9443552037586291
1734,莘松三村 ,30.0, 65.73,63138,31.115202000000004,121.489441,11.102002527727576
1735,航天新苑 ,21.0, 74.03,63218,31.241390000000006,121.58833,6.582623754377682
1736,莘松三村 ,31.0, 65.8,63222,31.109890000000004,121.23958,17.693950843694257
1737,东兰雅苑 ,16.0, 120.21,63223,31.235290000000006,121.43036,2.547117621072208
1738,中城绿苑 ,14.0, 85.65,63281,31.328758,121.466652,9.443016268506586
